0.594,1.6,0.5072,0.12704,0.0376218,-0.07968,0.553318,-0.07952,0.0416512,0.62505,0.364921836,0.646409597,0.564536539,0.681829176,0.629997
0.791,1.6,0.5072,0.12704,0.0376218,-0.07968,0.553318,-0.07952,0.0416512,0.62505,0.364921836,0.646409597,0.564536539,0.681829176,1.15742
0.99,1.6,0.5072,0.12704,0.0376218,-0.07968,0.553318,-0.07952,0.0416512,0.62505,0.364921836,0.646409597,0.564536539,0.681829176,1.88721
1.189,1.6,0.5072,0.12704,0.0376218,-0.07968,0.553318,-0.07952,0.0416512,0.62505,0.364921836,0.646409597,0.564536539,0.681829176,3.27968
1.387,1.6,0.5072,0.12704,0.0376218,-0.07968,0.553318,-0.07952,0.0416512,0.62505,0.364921836,0.646409597,0.564536539,0.681829176,5.21918
1.585,1.6,0.5072,0.12704,0.0376218,-0.07968,0.553318,-0.07952,0.0416512,0.62505,0.364921836,0.646409597,0.564536539,0.681829176,10.1965
1.783,1.6,0.5072,0.12704,0.0376218,-0.07968,0.553318,-0.07952,0.0416512,0.62505,0.364921836,0.646409597,0.564536539,0.681829176,20.5845
1.981,1.6,0.5072,0.12704,0.0376218,-0.07968,0.553318,-0.07952,0.0416512,0.62505,0.364921836,0.646409597,0.564536539,0.681829176,34.6183
2.179,1.6,0.5072,0.12704,0.0376218,-0.07968,0.553318,-0.07952,0.0416512,0.62505,0.364921836,0.646409597,0.564536539,0.681829176,47.227
2.377,1.6,0.5072,0.12704,0.0376218,-0.07968,0.553318,-0.07952,0.0416512,0.62505,0.364921836,0.646409597,0.564536539,0.681829176,56.5013
0.396,1.6,0.456,0.11584,0.0308019,-0.00016,0.505933,-0.03088,0.0341504,0.592282,0.364446775,0.646505737,0.563717774,0.693438842,0.196334
0.594,1.6,0.456,0.11584,0.0308019,-0.00016,0.505933,-0.03088,0.0341504,0.592282,0.364446775,0.646505737,0.563717774,0.693438842,0.517251
0.792,1.6,0.456,0.11584,0.0308019,-0.00016,0.505933,-0.03088,0.0341504,0.592282,0.364446775,0.646505737,0.563717774,0.693438842,0.969335
0.891,1.6,0.456,0.11584,0.0308019,-0.00016,0.505933,-0.03088,0.0341504,0.592282,0.364446775,0.646505737,0.563717774,0.693438842,1.30481
0.99,1.6,0.456,0.11584,0.0308019,-0.00016,0.505933,-0.03088,0.0341504,0.592282,0.364446775,0.646505737,0.563717774,0.693438842,1.65259
1.1,1.6,0.456,0.11584,0.0308019,-0.00016,0.505933,-0.03088,0.0341504,0.592282,0.364446775,0.646505737,0.563717774,0.693438842,2.19855
1.19,1.6,0.456,0.11584,0.0308019,-0.00016,0.505933,-0.03088,0.0341504,0.592282,0.364446775,0.646505737,0.563717774,0.693438842,2.75659
1.29,1.6,0.456,0.11584,0.0308019,-0.00016,0.505933,-0.03088,0.0341504,0.592282,0.364446775,0.646505737,0.563717774,0.693438842,3.52098
1.39,1.6,0.456,0.11584,0.0308019,-0.00016,0.505933,-0.03088,0.0341504,0.592282,0.364446775,0.646505737,0.563717774,0.693438842,4.57062
